Codigo do Item,Descrição do Item,Marca,País de Origem,Produtor,Tipo de Vinho,Safra,Preço,Desconto Máximo,Tipo de Garrafa,Estoque Atual,GTIN Un.,GTIN Cod. Barra,DUN Un.,DUN Cod. Barra,Região de Origem,Tipo de Uva,Percentual IPI,UPDATED_AT,Valor em Real,Valor com desconto,col_22
35492,TUETS PARELLADA 2021 (CELLER TUETS),Mistral_Vinci,Espanha,CELLER TUETS,Vinho Laranja,2021,61.9,25,750ml,153,,,,,Catalunha,Parellada 100%,6.5,2026/01/16 08:00:02.963000000,333.30674,308.30674,
1895230,LA POSTA GLORIETA PINOT NOIR 2023,Mistral_Vinci,Argentina,LA POSTA (LAURA CATENA),Tinto,2023,28.5,35,750ml,2294,GF,7798126082248,CAIXA C/12,30835603001601,Mendoza Valle De Uco,100% Pinot Noir,6.5,2026/01/16 08:00:02.963000000,153.4611,118.46109999999999,
1534200,PIGMENTUM CAHORS MALBEC AOC 2020 (GEORGES VIGOUROUX),Mistral_Vinci,França,GEORGES VIGOUROUX,Tinto,2020,25.9,35,750ml,56,GF,3275844003020,CAIXA C/12,13275847303193,Sudoeste,Malbec (100%),6.5,2026/01/16 08:00:02.963000000,139.46114,104.46114,
37765,SACCHETTO BIANCO MILLESIMATO ETICHETTA NERA BRUT 2023 (ESP) (SACCHETTO),Mistral,Itália,SACCHETTO,Espumante,2023,26.5,35,750ml,113,GF,8005172997556,CAIXA C/6,1800517299755,Veneto,"Glera, Verduzzo e Pinot Bianco",6.5,2026/01/16 08:00:02.963000000,142.6919,107.6919,
38900,CATENA ZAPATA BIRTH OF CABERNET 2021 (TTO) (CATENA ZAPATA),Mistral,Argentina,CATENA ZAPATA,Tinto,2021,229.9,35,750ml,1001,GF,7794450948465,CAIXA C/6,17794450948462,Mendoza,Cabernet Sauvignon (90%) e Cabernet Franc (10%),6.5,2026/01/16 08:00:02.963000000,1237.91954,1202.91954,
37057,SANGIOVESE DI TOSCANO IGT 2022 (TTO)(BONACCHI),Mistral,Itália,BONACCHI,Tinto,2022,20.9,35,750ml,2066,GF,8003207777074,CAIXA C/6,18003207700758,Toscana,Sangiovese (100%),6.5,2026/01/16 08:00:02.963000000,112.53813999999998,77.53813999999998,
36393,GEOL 2018 (TTO) (TOMAS CUSINE),Mistral,Espanha,TOMÀS CUSINÉ,Tinto,2018,69.9,25,750ml,46,GF,8437005218024,CAIXA C/6,18437005218021,Costers del Segre,"Merlot, Cabernet Sauvignon, Cariñena",6.5,2026/01/16 08:00:02.963000000,376.38354000000004,351.38354000000004,
38663,QUINTA DE SAES TINTO 2020 (TTO)(QUINTA DA PELLADA),Mistral,Portugal,QUINTA DA PELLADA,Tinto,2020,37.9,35,750ml,563,GF,5606686000621,CAIXA C/6,15606686000628,Dão,"Touriga Nacional, Alfrocheiro, Tinta Roriz e Jaen",6.5,2026/01/16 08:00:02.963000000,204.07634,169.07634,
37368,PESQUERA RESERVA 2019 (TTO) (PESQUERA),Mistral,Espanha,PESQUERA (ALEJANDRO FERNÁNDEZ),Tinto,2019,129,35,750ml,557,GF,8423339971162,CAIXA C/6,8423339106106,Ribera Del Duero,Tempranillo (100%),6.5,2026/01/16 08:00:02.963000000,694.6134,659.6134,
38217,CLOS FIGUERES PRIORAT DOQ 2019 (TTO) (CLOS FIGUERAS),Mistral,Espanha,CLOS FIGUERAS,Tinto,2019,199.9,15,750ml,54,GF,8437008587165,CAIXA C/6,84370085871652,Priorat,"Grenache e Carignan (80%), cortadas com Syrah, Mourvedre e Cabernet Sauvignon",6.5,2026/01/16 08:00:02.963000000,1076.38154,1061.38154,
36129,VEGA SICILIA RIBERA DEL DUERO DO UNICO 2012 (TTO) (VEGA SICILIA),Mistral,Espanha,VEGA SICILIA,Tinto,2012,1399,35,750ml,180,GF,8436014243843,CAIXA C/6,18436014243864,Ribera Del Duero,Tempranillo (95%) e Cabernet Sauvignon (5%),6.5,2026/01/16 08:00:02.963000000,7533.0554,7498.0554,
36383,500 ML TOKAJI ASZU 3 PUTTONYOS 2016 (BCO) (TOKAJI OREMUS (VEGA SICILIA),Mistral,Hungria,TOKAJ OREMUS (VEGA SICILIA),Branco Doce,2016,129.5,35,500ml,405,GF,5998835033162,CAIXA C/6,65998835033164,Tokaj,"Furmint, Hárslevelü, Zéta e Sárgamuskotály",6.5,2026/01/16 08:00:02.963000000,697.3057,662.3057,
39054,375ML CATENA MALBEC 2023 (TTO) (CATENA ZAPATA),Mistral,Argentina,CATENA ZAPATA,Tinto,2023,20.5,35,375ml,12755,GF,7794450090836,CAIXA C/12,37794450090837,Mendoza,Malbec,6.5,2026/01/16 08:00:02.963000000,110.3843,75.3843,
38775,GAJA BAROLO DAGROMIS DOP 2020 (TTO) (ANGELO GAJA),Mistral,Itália,ANGELO GAJA,Tinto,2020,349,35,750ml,1180,GF,8051732911289,CAIXA C/6,18051732911286,Piemonte,Nebbiolo (100%),6.5,2026/01/16 08:00:02.963000000,1879.2254,1844.2254,
38140,BRUNELLO DI MONTALCINO DOP SUGARILLE 2019 (TTO) (PIEVE SANTA RESTITUTA / GAJA),Mistral,Itália,PIEVE SANTA RESTITUTA,Tinto,2019,599,25,750ml,106,GF,8032636141293,CAIXA C/6,38032636141195,Toscana,Sangiovese (100%),6.5,2026/01/16 08:00:02.963000000,3225.3754,3200.3754,
0320220,MASSERIA TRAJONE PRIMITIVO DI MANDURIA DOP 2022 (TTO),Vinci,Itália,MASSERIA TRAJONE,Tinto,2022,34.9,35,750ml,3083,GF,8021904620110,CAIXA C/6,8021904620141,Puglia,Primitivo (Zinfandel),6.5,2026/01/16 08:00:02.963000000,187.92254,152.92254,
38463,LA VIEILLE FERME ROUGE 2023 (TTO) (LA VIEILLE FERME),Mistral,França,LA VIEILLE FERME,Tinto,2023,28.5,43.15,750ml,930,GF,3296180005387,CAIXA C/12,13296180005384,Rhône,"Carignan, Cinsault, Grenache e Syrah",6.5,2026/01/16 08:00:02.963000000,153.4611,110.31109999999998,
38651,REGALEALI LE ROSE NERELLO MASCALESE TERRE SICILIANE IGT 23 (TASCA D ALMERITA),Mistral,Itália,TASCA D'ALMERITA,Rosado,2023,32.5,35,750ml,159,GF,8052462546697,CAIXA C/6,8052462544426,Sicília,Nerelle Mascalese (100%),6.5,2026/01/16 08:00:02.963000000,174.99949999999998,139.99949999999998,
39019,ARUMA 2023 (TTO) (BODEGAS CARO (CATENA E CH. LAFITE-ROTHSCHILD)),Mistral,Argentina,BODEGAS CARO,Tinto,2023,33.9,35,750ml,4862,GF,7798121461031,CAIXA C/12,17798121461038,Mendoza,Malbec (100%),6.5,2026/01/16 08:00:02.963000000,182.53794,147.53794,
39233,LUIS PATO MARIA GOMES DOC BAIRRADA 24 (BCO) (LUIS PATO),Mistral,Portugal,LUIS PATO,Branco,2024,23.9,35,750ml,6681,GF,5601743000125,CAIXA C/6,65601743000127,Beira Atlântico,Maria gomes,6.5,2026/01/16 08:00:02.963000000,128.69194,93.69193999999999,
39459,PINTIA 2020 (TTO) (BODEGAS PINTIA (VEGA SICILIA)),Mistral,Espanha,BODEGAS PINTIA (VEGA SICILIA),Tinto,2020,269,35,750ml,6961,GF,8436028611393,CAIXA C/6,18436028611314,Toro,Tinta de Toro/ Tempranillo (100%),6.5,2026/01/16 08:00:02.963000000,1448.4574,1413.4574,
37371,CONDADO DE HAZA RIBERA DEL DUERO DO CRIANZA 2020 (TTO) (PESQUERA),Mistral,Espanha,CONDADO DE HAZA,Tinto,2020,57.9,35,750ml,2793,GF,8423339965338,CAIXA C/6,8423339206004,Ribera Del Duero,Tempranillo (100%),6.5,2026/01/16 08:00:02.963000000,311.76833999999997,276.76833999999997,
38228,CHARMES DE KIRWAN 2020 (TTO) (DEUXIEME VIN),Mistral_Vinci,França,DEUXIÈME VIN,Tinto,2020,144.5,35,750ml,154,GF,3263070057283,CAIXA C/6,03263070057290,Bordeaux,"Cabernet Sauvignon (55%), Merlot (33%), Cabernet Franc (7%) e Petit Verdot (5%)",6.5,2026/01/16 08:00:02.963000000,778.0747,743.0747,
2212240,TROFEO CHARDONNAY VALLE CENTRAL 2024 (VINA DEL TRIUNFO),Mistral_Vinci,Chile,VIÑA DEL TRIUNFO,Branco,2024,13.9,40,750ml,3190,GF,7808765728459,CAIXA C/12,17808765728456,Valle Central,Chardonnay,6.5,2026/01/16 08:00:02.963000000,74.84594,34.84594,
37460,VINA TONDONIA RESERVA TINTO 2011 (TTO) (VINA TONDONIA),Mistral,Espanha,VIÑA TONDONIA,Tinto,2011,135.5,35,750ml,1801,GF,8423954260061,CAIXA C/6,18423954260068,Rioja,"Tempranillo (75%), Garnacha (15%), Graciano (5%) e Mazuelo (5%)",6.5,2026/01/16 08:00:02.963000000,729.6133,694.6133,
38361,SAINT FELICIEN CHARDONNAY 2023 (BCO) (CATENA ZAPATA),Mistral,Argentina,CATENA ZAPATA,Branco,2023,31.5,35,750ml,214,GF,7794450002549,CAIXA C/6,17794450002546,Mendoza,Chardonnay (100%),6.5,2026/01/16 08:00:02.963000000,169.6149,134.6149,
38908,QUINTA FONTE SOUTO VINHA SOUTO DOC  ALENTEJO 2019 (TTO)(QUINTA DA FONTE SOUTO (SYMINGTON)),Mistral,Portugal,QUINTA DA FONTE SOUTO,Tinto,2019,169.9,35,750ml,53,GF,5608309014121,CAIXA C/3,05608309014299,Alentejo,Syrah (55%) e Alicante Bouschet (45%),6.5,2026/01/16 08:00:02.963000000,914.84354,879.84354,
39327,"KIT VERTICAL BRUNELLO RISERVA (95,99,04)",Mistral,Itália,BIONDI-SANTI,Tinto,Não se aplica,6599,25,750ml,3,GF,8054187510182,KITC/3,28054187511275,Itália,Sangiovese Grosso BBS11 (100%),6.5,2026/01/16 08:00:02.963000000,35532.975399999996,35507.975399999996,
0132180,MONOPOLE 2018 (CVNE) - BCO,Mistral_Vinci,Espanha,CVNE,Branco,2018,33.9,35,750ml,1,GF,8410591003601,,,Rioja,viura,6.5,2026/01/16 08:00:02.963000000,182.53794,147.53794,
19445,VALLONTANO ESPUMANTE MOSCATEL,Mistral,Brasil,VALLONTANO,Espumante,Não se aplica,133.9,35,750ml,2370,GF,7898902050062,CAIXA C/6,17898902050069,Serra Gaúcha,Moscatel,0,2026/01/16 08:00:02.963000000,720.99794,685.99794,
0704240,LA POSTA PIZZELLA MALBEC 2024,Mistral_Vinci,Argentina,LA POSTA (LAURA CATENA),Tinto,2024,28.5,35,750ml,1200,GF,7794450093516,CAIXA C/12,30835603001311,Mendoza Valle De Uco,Malbec,6.5,2026/01/16 08:00:02.963000000,153.4611,118.46109999999999,
0705240,LA POSTA PAULUCCI MALBEC 2024 (TTO) (LA POSTA LAURA CATENA),Mistral_Vinci,Argentina,LA POSTA (LAURA CATENA),Tinto,2024,28.5,35,750ml,1200,GF,7794450093509,CAIXA C/12,30835603001243,Mendoza Valle De Uco,,6.5,2026/01/16 08:00:02.963000000,153.4611,118.46109999999999,
1535001,375 ML LA INA FINO JEREZ,Mistral_Vinci,Espanha,LA INA,Jerez,Não se aplica,23.9,35,375ml,351,GF,8412325002768,CAIXA C/12,58412325002763,Jerez,Palomino,13,2026/01/16 08:00:02.963000000,128.69194,93.69193999999999,
1538000,VINA 25 PEDRO XIMENEZ JEREZ,Mistral_Vinci,Espanha,LA INA,Jerez,Não se aplica,46.9,35,750ml,124,GF,8412325002782,CAIXA C/6,68412325002784,Jerez,pedro ximenez,13,2026/01/16 08:00:02.963000000,252.53773999999999,217.53773999999999,
1614000,Champagne Cuvée Extra Brut Grand Cru,Mistral,França,CHAMPAGNE PIERRE PÉTERS,Espumante,Não se aplica,199.9,35,750ml,61,GF,3586460002015,,,Champagne,Chardonnay (100%),6.5,2026/01/16 08:00:02.963000000,1076.38154,1041.38154,
16737,500 ML TOKAJI ASZU 5 PUTTONYOS 2000 (BCO/DCE) (TOKAJI OREMUS/VEGA SICILIA),Mistral,Hungria,TOKAJ OREMUS (VEGA SICILIA),Branco Doce,2000,279.9,25,500ml,41,GF,5998835035005,CAIXA C/3,35998835035006,Tokaj,"Furmint, Hárslevelu, Zéta e Sárgamuskotály",6.5,2026/01/16 08:00:02.963000000,1507.14954,1482.14954,
1736170,OLD VINES TANNAT 2017 TTO - VINA PROGRESO,Vinci,Uruguai,VIÑA PROGRESO,Tinto,2017,48.9,25,750ml,71,GF,7730437000948,CAIXA C/6,37730437000949,Canelones,Tannat,6.5,2026/01/16 08:00:02.963000000,263.30694,238.30694,
18631,CREMANT DE LOIRE CARTE TURQUOISE BRUT (ESP) (DOMAINE BAUMARD),Mistral,França,DOMAINE DES BAUMARD,Espumante,Não se aplica,44.9,25,750ml,107,GF,3760046403803,CAIXA C/12,3760046408501,Loire,"Chenin Blanc, Cabernet Franc e Chardonnay",6.5,2026/01/16 08:00:02.963000000,241.76853999999997,216.76853999999997,
1895240,LA POSTA GLORIETA PINOT NOIR 2024,Mistral_Vinci,Argentina,LA POSTA (LAURA CATENA),Tinto,2024,28.5,35,750ml,840,GF,7798126082248,CAIXA C/12,30835603001601,Mendoza Valle De Uco,Pinot Noir,6.5,2026/01/16 08:00:02.963000000,153.4611,118.46109999999999,
2120250,LA POSTA BLANCO WHITE BLEND 2025 (LA POSTA),Mistral_Vinci,Argentina,LA POSTA (LAURA CATENA),Branco,2025,21.9,35,750ml,900,GF,7798126082309,CAIXA C/12,30835603001618,Mendoza Valle De Uco,,6.5,2026/01/16 08:00:02.963000000,117.92273999999999,82.92273999999999,
2175000,TABANCO AMONTILLADO JEREZ,Mistral_Vinci,Espanha,LA INA,Jerez,Não se aplica,54.9,35,750ml,138,GF,8412325003406,CAIXA C/6,68412325003408,Jerez,palomino,13,2026/01/16 08:00:02.963000000,295.61454,260.61454,
2210240,TROFEO MERLOT VALLE CENTRAL 2024 (VINA DEL TRIUNFO),Vinci,Chile,VIÑA DEL TRIUNFO,Tinto,2024,13.9,35,750ml,2630,GF,7808765728442,CAIXA C/12,17808765728449,Valle Central,100% Merlot,6.5,2026/01/16 08:00:02.963000000,74.84594,39.84594,
2237,HIDALGO AMONTILLADO NAPOLEON (JER),Mistral,Espanha,HIDALGO,Jerez,Não se aplica,75.9,35,750ml,79,GF,8411705100407,CAIXA C/6,68411705102458,Jerez,Palomino Fino (100%),13,2026/01/16 08:00:02.963000000,408.69114,373.69114,
2277100,LE DIX DE LOS VASCOS COSECHAS ANTIGUAS 2010,Mistral_Vinci,Chile,VIÑA LOS VASCOS,Tinto,2010,269.9,35,750ml,1,GF,7804360101000,CAIXA C/6,17804360101007,Valle de Colchagua,"85% Cabernet Sauvignon, 10% Carménère e 5% Syrah",6.5,2026/01/16 08:00:02.963000000,1453.3035399999999,1418.3035399999999,
2277170,LE DIX DE LOS VASCOS 2017,Mistral_Vinci,Chile,VIÑA LOS VASCOS,Tinto,2017,139.5,35,750ml,13,GF,7804360101000,,,Valle de Colchagua,Cabernet Sauvignon (95%) e Syrah (5%),6.5,2026/01/16 08:00:02.963000000,751.1517,716.1517,
2282,RAINWATER MEDIUM DRY (BLANDY S),Mistral,Portugal,BLANDY'S,Madeira,Não se aplica,55.5,35,750ml,237,GF,5010867600737,CAIXA C/6,05010867600959,Madeira,Tinta Negra,13,2026/01/16 08:00:02.963000000,298.8453,263.8453,
2288240,LA POSTA FAZZIO MALBEC 2024 (TTO) (LA POSTA),Mistral_Vinci,Argentina,LA POSTA (LAURA CATENA),Tinto,2024,28.5,35,750ml,755,GF,7798126082644,CAIXA C/12,10835603002215,Mendoza Valle De Uco,Malbec,6.5,2026/01/16 08:00:02.963000000,153.4611,118.46109999999999,
2297160,CHAMPAGNE CUVÉE L'ESPRIT GRAND CRU 2016,Mistral,França,CHAMPAGNE PIERRE PÉTERS,Espumante,2016,219.9,35,750ml,1,GF,3586460002763,,,Champagne,Chardonnay (100%),6.5,2026/01/16 08:00:02.963000000,1184.07354,1149.07354,
2299180,MONTE DO ÁLAMO ALFROCHEIRO TINTO 2018 (MONTE DO ALAMO) - TTO,Vinci,Portugal,MONTE DO ÁLAMO,Tinto,2018,93.9,35,750ml,25,GF,5600295750779,,,Alentejo,Alfrocheiro (100%),6.5,2026/01/16 08:00:02.963000000,505.61394,470.61394,
2950,PROSECCO DI VALDOBBIADENE DEI CASEL (ESP) (ADRIANO ADAMI),Mistral,Itália,ADRIANO ADAMI,Espumante,Não se aplica,47.9,25,750ml,1,GF,8024948103007,,,Veneto,Glera (95%) e Chardonnay (5%),6.5,2026/01/16 08:00:02.963000000,257.92233999999996,232.92233999999996,
2951,375ML PROSECCO DI VALDOBBIADENE BOSCO DI GICA (ADRIANO ADAMI),Mistral,Itália,ADRIANO ADAMI,Espumante,Não se aplica,29.9,25,375ml,112,GF,8024948102109,,,Veneto,Glera (95%) e Chardonnay (5%),6.5,2026/01/16 08:00:02.963000000,160.99954,135.99954,
30377,10 YEARS OLD MALMSEY RICH (BLANDY S) - 500 ML.,Mistral,Portugal,BLANDY'S,Madeira,Não se aplica,99.9,35,500ml,133,GF,5010867600713,CAIXA C/6,05010867600751,Madeira,Malvasia (100%),13,2026/01/16 08:00:02.963000000,537.92154,502.92154000000005,
30494,TAPADA DE COELHEIROS TINTO 2013 (TTO) (HERDADE DE COELHEIROS),Mistral,Portugal,TAPADA DE COELHEIROS,Tinto,2013,199.9,35,750ml,145,GF,5604146130017,,,Alentejo,Cabernet Sauvignon e Alicante Bouschet,6.5,2026/01/16 08:00:02.963000000,1076.38154,1041.38154,
31557,5 YEARS OLD BUAL (BLANDY'S),Mistral,Portugal,BLANDY'S,Madeira,Não se aplica,78.5,35,750ml,102,GF,5010867600072,CAIXA C/6,05010867600607,Madeira,Bual (100%),13,2026/01/16 08:00:02.963000000,422.6911,387.6911,
31559,500 ML 10 YEARS OLD SERCIAL DRY (BLANDY S),Mistral,Portugal,BLANDY'S,Madeira,Não se aplica,99.9,35,500ml,171,GF,5010867600843,CAIXA C/6,05010867600850,Madeira,Sercial (100%),13,2026/01/16 08:00:02.963000000,537.92154,502.92154000000005,
31560,500 ML 10 YEARS OLD VERDELHO (BLANDY'S),Mistral,Portugal,BLANDY'S,Madeira,Não se aplica,99.9,35,500ml,94,GF,5010867600980,CAIXA C/6,05010867600997,Madeira,Verdelho (100%),13,2026/01/16 08:00:02.963000000,537.92154,502.92154000000005,
32286,QUINTA DA FONTE SOUTO DOC 2017 (TTO) (QUINTA DA FONTE SOUTO (SYMINGTON)),Mistral,Portugal,QUINTA DA FONTE SOUTO,Tinto,2017,65.9,35,750ml,2846,GF,5608309007185,CAIXA C/6,5608309012066,Alentejo,"Alicante Bouschet (40%), trincadeira (25%), Cabernet (15%), Syrah (10%) e Alfrocheiro (10%)",6.5,2026/01/16 08:00:02.963000000,354.84514,319.84514,
33122,QUINTA DA PELLADA TOUNOT DOC 2016 (TTO) (QUINTA DA PELLADA),Mistral,Portugal,QUINTA DA PELLADA,Tinto,2016,197.5,35,750ml,49,GF,5606686001093,CAIXA C/6,15606686001267,Dão,Touriga Nacional (50%) e Pinot Noir (50%),6.5,2026/01/16 08:00:02.963000000,1063.4585,1028.4585,
33200,SOAVE CLASSICO 2018 (BCO) (INAMA),Mistral,Itália,INAMA,Branco,2018,47.9,25,750ml,2,GF,8029001000149,,,Veneto,Garganega (100%),6.5,2026/01/16 08:00:02.963000000,257.92233999999996,232.92233999999996,
33346,375ML SPIEGEL GRUNER VELTLINER BEERENAUSLESE 13 (BCO) (WILHELM BRUNDLMAYER),Mistral,Áustria,WILHELM BRÜNDLMAYER,Branco Doce,2013,175,25,375ml,43,,,,,Kamptal,Gruner Veltliner,6.5,2026/01/16 08:00:02.963000000,942.305,917.305,
33464,KIT LUXURY LEGENDS 5 PUTTONYOS (BCO) (TOKAJI OREMUS (VEGA SICILIA)),Mistral,Hungria,TOKAJ OREMUS (VEGA SICILIA),Branco Doce,Não se aplica,1339,35,Kit,1,,,,,Tokaj,"Furmint, Harlesvelu, Zéta e Sárgamuskotály",6.5,2026/01/16 08:00:02.963000000,7209.9794,7174.9794,
2209240,TROFEO CABERNET SAUVIGNON VALLE CENTRAL 2024 (VINA DEL TRIUNFO),Mistral,Chile,VIÑA DEL TRIUNFO,Tinto,2024,13.9,35,750ml,6006,GF,7808765728435,CAIXA C/12,17808765728432,Valle Central,100% Cabernet Sauvignon,6.5,2026/01/16 08:00:02.963000000,74.84594,39.84594,
33697,GRAHAM S MALVEDOS VINTAGE 2018 (GRAHAM S),Mistral,Portugal,GRAHAM'S,Porto,2018,149,35,750ml,41,GF,5010867402454,,,Douro,"Touriga Franca (34%), Touriga Nacional (27%), Tinta Barroca (18%), Tinta Roriz (12%)",13,2026/01/16 08:00:02.963000000,802.3054,767.3054,
38544,187ML ALAMOS CHARDONNAY 2024 (BCO) (ALAMOS - CATENA ZAPATA),Mistral,Argentina,ALAMOS - CATENA ZAPATA,Branco,2024,8.5,35,187ml,8851,GF,7794450093585,CAIXA C/24,57794450093580,Mendoza,Chardonnay (100%),6.5,2026/01/16 08:00:02.963000000,45.7691,10.769100000000002,
34153,PINGUS 2018 (TTO) (PINGUS),Mistral,Espanha,DOMINIO DE PINGUS,Tinto,2018,2599,15,750ml,34,GF,8437019818005,,,Ribera Del Duero,Tempranillo (100%),6.5,2026/01/16 08:00:02.963000000,13994.5754,13979.5754,
34829,VINA BUJANDA GRAN RESERVA 2014 (TTO) (VINA BUJANDA),Mistral,Espanha,VIÑA BUJANDA,Tinto,2014,69.9,35,750ml,238,GF,8436572380141,,,Rioja,Tempranillo (100%),6.5,2026/01/16 08:00:02.963000000,376.38354000000004,341.38354000000004,
35047,"1,5L MACAN RIOJA DOCA 2016 (TTO) (MACAN (VEGA SICILIA E ROTHSCHILD)",Mistral,Espanha,MACÁN(VEGA SICILIA/ROTHSCHILD),Tinto,2016,599.5,35,1500ml,6,GF,8437013426800,,,Rioja,Tempranillo (100%),6.5,2026/01/16 08:00:02.963000000,3228.0677,3193.0677,
35052,RPF CABERNET SAUVIGNON 2018 (TTO) (PISANO),Mistral,Uruguai,PISANO,Tinto,2018,39.9,25,750ml,7,GF,7730437000214,CAIXA C/12,17730437001089,Canelones,Cabernet Sauvignon (100%),6.5,2026/01/16 08:00:02.963000000,214.84554,189.84554,
35091,3L VEGA SICILIA RIBERA DEL DUERO DO UNICO 2006 (TTO)(VEGA SICILIA),Mistral,Espanha,VEGA SICILIA,Tinto,2006,9299,25,3000ml,2,GF,8436014240224,,,Ribera del Duero,"80/85% Tempranillo, 10/15% Cabernet Sauvignon e 0/5% Merlot",6.5,2026/01/16 08:00:02.963000000,50071.3954,50046.3954,
35092,"1,5L VEGA SICILIA RIBERA DEL DUERO DO UNICO 2009 (TTO)(VEGA SICILIA)",Mistral,Espanha,VEGA SICILIA,Tinto,2009,2899,35,1500ml,4,GF,8436014242228,,,Ribera Del Duero,"80/85% Tinto Fino (Tempranillo), 10/15% Cabernet Sauvignon, 0/5% Merlot",6.5,2026/01/16 08:00:02.963000000,15609.955399999999,15574.955399999999,
35095,"1,5L VEGA SICILIA RIBERA DEL DUERO DO VALBUENA 5° 2016 (TTO)(VEGA SICILIA)",Mistral,Espanha,VEGA SICILIA,Tinto,2016,1239,35,1500ml,47,GF,8436014246448,,,Ribera Del Duero,Tinto Fino - Tempranillo (96%) e Merlot (4%),6.5,2026/01/16 08:00:02.963000000,6671.5194,6636.5194,
35237,TORRE DI GIANO VIGNA IL PINO 2017 (BCO) (LUNGAROTTI),Mistral,Itália,LUNGAROTTI,Branco,2017,79.9,30,750ml,8,GF,8016044310502,CAIXA C/6,08016044 310519,Umbria,"Vermentino, Trebbiano e Grechetto",6.5,2026/01/16 08:00:02.963000000,430.22954000000004,400.22954000000004,
35278,OPUS ONE 2018 (TTO) (OPUS ONE),Mistral,Estados Unidos,OPUS ONE,Tinto,2018,999.9,20,750ml,553,GF,0753604062188,CAIXA C/6,30753604062189,Califórnia,"Cabernet Sauvignon (84%), Petit Verdot (6%), Merlot (5%), Cabernet Franc (4%) e Malbec (1%)",6.5,2026/01/16 08:00:02.963000000,5384.06154,5364.06154,
35279,375ML OPUS ONE OAKVILLE CALIFORNIA 2018 (TTO) (OPUS ONE),Mistral,Estados Unidos,OPUS ONE,Tinto,2018,499.9,10,375ml,42,GF,0753604061181,CAIXA C/12,30753604061182,Califórnia,"Cabernet Sauvignon (84%), Petit Verdot (6%), Merlot (5%), Cabernet Franc (4%) e Malbec (1%)",6.5,2026/01/16 08:00:02.963000000,2691.76154,2681.76154,
35299,MEIOMI CABERNET SAUVIGNON (TTO) (MEIOMI),Mistral,Estados Unidos,MEIOMI,Tinto,Não se aplica,77.9,35,750ml,2,GF,086003251274,CAIXA C/12,10086003251271,Califórnia,Cabernet Sauvignon (100%),6.5,2026/01/16 08:00:02.963000000,419.46034000000003,384.46034000000003,
38993,187ML CARMEN INSIGNE SAUVIGNON BLANC 2024 (BCO) (CARMEN),Mistral,Chile,VIÑA CARMEN,Branco,2024,5.5,35,187ml,11844,GF,7804335901130,CAIXA C/24,17804335901137,Valle Central,Sauvignon Blanc (100%),6.5,2026/01/16 08:00:02.963000000,29.615299999999998,-5.384700000000002,
35387,VINA PEDROSA RESERVA 2017 (TTO) (PEREZ PASCUAS),Mistral,Espanha,PÉREZ PASCUAS,Tinto,2017,139.9,25,750ml,1,GF,8420523293659,CAIXA C/6,8420523273699,Ribera del Duero,Tinto Fino - Tempranillo (100%),6.5,2026/01/16 08:00:02.963000000,753.30554,728.30554,
35391,QUINTA FONTE SOUTO VINHA SOUTO DOC  ALENTEJO 2018 (TTO)(QUINTA DA FONTE SOUTO (SYMINGTON)),Mistral,Portugal,QUINTA DA FONTE SOUTO,Tinto,2018,169.9,35,750ml,1025,GF,5608309012059,CAIXA C/3,05608309012066,Alentejo,Syrah (55%) e Alicante Bouschet (45%),6.5,2026/01/16 08:00:02.963000000,914.84354,879.84354,
35468,GRANJA REMELLURI GRAN RESERVA 2013 (TTO) (GRANJA REMELLURI),Mistral,Espanha,GRANJA REMELLURI,Tinto,2013,189.9,30,750ml,1,GF,8426771112209,CAIXA C/6,68426771113208,Rioja,"Tempranillo (58%), Garnacha (28%), Graciano (11%) e Outras (3%)",6.5,2026/01/16 08:00:02.963000000,1022.53554,992.53554,
35471,REMELLURI BLANCO 2018 (BCO) (GRANJA REMELLURI),Mistral,Espanha,GRANJA REMELLURI,Branco,2018,149.9,15,750ml,5,GF,8426771817203,CAIXA C/6,68426771818202,Rioja,Blend de 9 castas diferentes,6.5,2026/01/16 08:00:02.963000000,807.15154,792.15154,
35472,AS CABORCAS 2018 (TTO) (TELMO RODRIGUEZ),Mistral,Espanha,TELMO RODRIGUEZ,Tinto,2018,119.5,15,750ml,1,GF,8436037407017,,,Galicia,"Mencía (maioria), Sausón, Garnacha e Godello.",6.5,2026/01/16 08:00:02.963000000,643.4597,628.4597,
35474,LA ESTRADA 2018 (TTO) (BODEGA LANZAGA) TELMO RODRIGUEZ)),Mistral,Espanha,BODEGA LANZAGA-TELMO RODRIGUEZ,Tinto,2018,199.5,15,750ml,10,GF,8436037401343,,,Rioja,Tempranillo (grande parte) e Graciano.,6.5,2026/01/16 08:00:02.963000000,1074.2277,1059.2277,
35482,SIN NOMBRE 2018 (BCO) (MICROBIO WINES),Mistral_Vinci,Espanha,MICROBIO WINES,Branco Seco,2018,99.9,25,750ml,151,,,,,Castilla Y León,Verdejo (100%),6.5,2026/01/16 08:00:02.963000000,537.92154,512.92154,
35483,TENTA2 VERDEJO 2017 (BCO) (MICROBIO WINES),Vinci,Espanha,MICROBIO WINES,Vinho Laranja,2017,84.9,25,750ml,180,,,,,Castilla Y León,Verdejo (100%),6.5,2026/01/16 08:00:02.963000000,457.15254000000004,432.15254000000004,
